shipment_id,amount
25141550910098,14
25123850950904,14
25117550951499,14
25122650911439,14
25111150913835,35.88
20222351035431,14
20217251035400,14
20228851011974,14
20222351035446,14
20220251083400,14
20231550968697,14
20228851012058,14
20228851011973,14
20228851011956,14
20228851011963,14
20217451011967,14
20231551011994,14
20220251035427,14
20217251035428,14
20228850968683,14
20222350968670,14
20222350968768,14
20228851012016,14
20217451012080,14
20228851011961,14
20217451012008,14
20217451011993,14
20227151011941,14
20222351035422,14
20222351035399,14
20222351035404,14
20222351035458,14
20220251083445,14
20220251083433,14
20225750968659,14
20217451012015,14
20217251011951,14
20222351035441,14
20214451035447,14
20222350917634,14
20217451012059,14
20231551035438,14
20220251035430,14
20220251083451,14
20222351035440,14
20227151011984,14
20217451012067,14
20222351011979,14
20222351012034,14
20220251083429,14
20220251012044,14
20222351012083,14
20227151011949,14
20217451011998,14
20228851011962,14
20225151011996,14
20222351035450,14
20220251083487,14
20217451012065,14.14
20220251083468,15.52
20225151035407,16.9
20222351035449,17.59
20228851012077,17.93
20228350968739,18.62
20228851011981,18.84
20228851012075,18.98
20222351035429,18.98
20222351011987,18.98
20222351035436,18.98
20222351012033,18.98
20227151012061,19.66
20220251083448,19.66
20228851011945,20.35
20222351035456,20.56
20227151012049,20.69
20227151011982,20.69
20217451012052,20.69
20217251011953,20.69
20222351011932,20.69
20222351035445,20.69
20222351035411,21.03
20222351011958,24.14
20231551035439,24.15
20225151012036,28.96
20222351037497,51.04
20222351034758,58.28
20222351039235,61.06
20222351048722,62.09
20222351034833,76.25
20222351034800,77.22
22328350920146,86.93
14415851075125,55.17
14428851035189,58.62
14422351073382,68.97
14422351075143,103.43
22328350873575,14
22327150997307,14
22331251016840,14
22317451016849,14
22327150997317,14
22350351024065,14
22310151016839,14
22331551081430,14
22314451081391,34.8
22310151031226,36.38
22312251031234,60.64
22334051039206,67.19
20215851002798,18.63
20220251063864,18.63
20220251077361,19.32
20228851007181,20.49
20210951002793,20.7
20220251077394,20.7
20234051007326,24.84
20212451002784,24.84
20220251030622,24.84
20220251002808,32.43
14417450998994,38.63
14417450998531,38.63
14417450998765,44.84
14410651003348,44.84
14417451030343,44.84
14417451031165,44.84
14428851035641,44.84
14428851026625,44.84
14428851029619,44.84
14420251008340,14
14420550909299,14
26728350914777,14
26724350967439,14
26727151044455,14
26715851044458,14
26722051044856,14
26717451044657,14
26722351044649,14
26715451044473,14
267359351044830,14
26751051044676,14
26712251044874,14
26722351044851,14
26729351044668,14
26718851044655,14
26729851044857,14
26717251044629,14
26731551091696,14
26725151091777,14
26725151091790,14
26734251091822,14
26729351091713,14
26714451091875,14
26714451091728,14
26715851091854,14
26722351091835,14
26720951091814,14
26722351091866,14
26719051091796,14
26720951091706,14
26725151091734,14
26731151091897,14
26722351091670,14
26722351091717,14
26725151091682,14
26715851091636,14
26738551091795,14
26731551091823,14
26714451091855,14
26722351091716,14
26725151091834,14
26725151091669,14
26722351091653,14
26722351091663,14
26722351091730,14
26715851091657,14
267247451091894,14
26722351091798,14
26714451091681,14
267137851091707,14
26719051091661,14
26730251091860,14
26725151091710,14
26722351124067,14
14428851040936,14
14422351061791,14
14431151060470,16.55
14420250988800,21.21
14428851025962,21.38
14414451077544,21.38
14420250988816,27.93
14415951061516,27.93
14411050988813,40.01
14427150988715,40.01
14420250814947,40.7
14428851027816,41.38
14411951026047,44.83
14430250988404,45.53
14422351061130,49.66
14427150988717,49.67
14420250988795,50.02
14420250814959,51.05
14422350966229,64.16
14415951061502,64.16
14425750901197,65.54
14431850958734,65.54
14420250990899,65.54
14417451027755,65.54
14422351060502,65.54
14417451000926,67.26
14431850934500,74.51
14411050988810,76.58
14422351013230,78.65
14428850901344,82.1
14417450993794,82.1
14422350901823,84.17
14420250988798,84.51
14430251068350,84.86
14417451000382,97.97
14417451029980,113.5
14420250965920,114.53
14413650945831,125.57
14416551016506,125.57
14422351069960,125.57
14417451030208,138.34
14431250922706,22.77
14420250922777,33.81
14428350910668,40.71
14422350971925,54.85
14422351053379,19.32
14422150925442,20.7
14422351053405,26.91
14422351053630,32.09
14417451047686,49.68
14418650993153,67.97
14410750940577,14
14433250990486,14
14420250958254,14.69
14410151001012,15.17
14422951033451,16.55
14422351063741,16.55
14420951028983,16.56
14422351063394,17.23
14422351084318,22.07
14427150988321,28.97
14422351075229,30.35
14411050966308,33.11
14422351083570,34.49
14422351060537,37.6
14422351012539,38.02
14422951029153,44.84
14430250992788,45.53
14420250912911,45.53
14427150949002,45.53
14417451000219,47.6
14428850961941,48.29
14420250841419,48.29
14431950931282,48.29
14417451034020,48.98
14414451063988,50.36
14417250901421,52.77
14440450906691,53.81
14440450906697,54.5
14420250988307,82.09
14434050961902,93.82
14431551029022,122.12
14434051012505,14
14425551014498,15.66
14428851036131,15.87
14434051013389,17.94
14422351081932,19.8
14422351083524,32.43
14422351083845,34.5
14433951034365,14.14
14413150916859,15.86
14418651034370,19.31
14422351070749,19.31
14420250909027,20.69
14420250939088,20.69
14417550965285,20.69
144341051003667,20.69
14431151034344,20.69
14422351070912,20.69
14422351070284,20.69
14415851070738,20.69
14422351070269,20.69
14415851070741,20.69
14422351070271,20.69
14422351070251,20.69
14417450965746,27.59
14425551004012,27.59
14430251004005,27.59
14428851034757,27.59
14419051071206,27.59
14420250939436,33.11
14422351071231,33.11
14428850965756,33.46
14422351071227,34.49
14422351071461,34.49
14420250965781,38.63
14422351004025,38.63
14431551004397,40.01
14428451004019,43.46
14425151004027,55.2
14422350965755,90.29
14422950974769,14
14428850974731,14
14417250974715,14
14423350974725,14
14427150997186,14
14428850997123,14
14420951044162,14
14415451044173,14
14423751044139,14
14410751044174,14
14410651044080,14
14422351093395,14
14422351093506,14
14422351093523,14
14450351093388,14
14422351093552,14
14422351093480,14
14420250974737,24.15
14428450974735,24.15
14420250974761,24.15
14428850997139,24.15
14420250997211,24.15
14427150997146,24.15
14422351093398,24.15
14422351093421,24.15
14415851093596,24.15
14427150997152,36.23
14433951044161,48.3
14431850974710,60.38
20244351004067,14.63
20231551032706,24.12
20215851004072,27.54
20225151032713,34.44
20217451004068,103.33
25122351052634,14
25127151036548,14
25128851086513,14
25134350934105,14
25124150964021,14
251354551001953,14
25110951001835,14
25117250990518,14
25122350990531,14
25124350989192,14
25112950990035,14
25114550989586,14
25116550990016,14
25116950990038,14
25118150968001,14
25118150988589,14
25131850989740,14
25150250988963,14
25122350989734,14
25127350990520,14
25131850989739,14
25113051003282,14
25138150989589,14
25118051027837,14
25130751031743,14
25110651036539,14
25113951036546,14
25124151028557,14
25114451029495,14
25114451035980,14
25114451054019,14
25114451054561,14
25115851052643,14
25115851054102,14
25115951088765,14
25117451055075,14
25117951029989,14
25119051052629,14
25122351007507,14
25122351028700,14
25122351028821,14
25122351031746,14
25122351052390,14
25122351052404,14
25122351052572,14
25122351052608,14
25122351052646,14
25122351053845,14
25122351053877,14
25122351053969,14
25122351054185,14
25122351054406,14
25122351054407,14
25122351054569,14
25122351054572,14
25122351054926,14
25122351054927,14
25122351055001,14
25122351055009,14
25122351055066,14
25122351055073,14
25122351066981,14
25122351067744,14
25122351069529,14
25122351076460,14
25122351079038,14
25122351079109,14
25122351081944,14
25122351083322,14
25122351083336,14
25122351086523,14
25125151032934,14
25125151054997,14
25130251031748,14
25131551034240,14
25131551054411,14
25131551054583,14
25131551055076,14
25131551081911,14
25114451029427,14
25114451054410,14
25114451079099,14
25122351031753,14
25122351052389,14
25122351054602,14
25122351054995,14
25122351083316,14
25130251083314,14
25131151052609,14
25131151053720,14
25131551052552,14
25131551067010,14
25122351052405,14
25122351074304,14
25122351088745,14
25122851034931,14
25143850990023,14.83
25114451088744,14.83
25122351054571,14.83
25128851054999,14.83
25114451028985,20.7
25122351029976,26.22
17420250889005,14
17416551081263,14
17433251065955,14
17420250910272,14
17417250945021,14
17422650944992,14
17420250966689,14
17426750966677,14
17440651008193,14
17411951008187,14
17417251014145,14
17430251008196,14
174215751014174,14
17438351014158,14
17428851008200,14
17415851014155,14
17423351014167,14
17415451008192,14
17417451042650,14
17410351042611,14
17422351037055,14
17415851042616,14
17422351042614,14
17414451037065,14
17418851037061,14
17418851042645,14
17414451081293,14
17421351085537,14
17410950887305,14
17420250887311,14
17420250972738,14
17416151008224,14
17424451008190,14
17422351008214,14
17426751008234,14
17426451037029,14
17422351065965,14
17422351065952,14
17428851065963,14
17433251085525,14
17422351065966,14
17428851065950,14
17428851085531,17.94
22315851063829,17.87
22317451000657,23.43
22320251000671,24.84
22320250961362,25.46
22322351063576,25.46
22310951063556,28.91
22320251000652,32.36
22326751063573,32.36
22320251007062,35.81
22334051033784,35.81
22322351063552,35.81
22320250848781,43.99
22315851063847,168.77
14422351076358,14
14428851033371,15.17
14410751033361,17.24
14423850965805,33.78
14422351076379,34.5
14422351062297,35.18
14427151002997,62.09
14416151029602,90.35
20210150910084,14
20210750974790,14
202355850919131,14
20222350963891,14
20233251012693,14
20217251012665,14
20220251049705,14
20220251049702,14
20220250963639,14
20220251049519,14
20220251049696,14
20228850875912,14
20220251012386,14
20212550873226,14
20222350872917,14
20234251012482,14
20220251012658,14
20229350919236,14
20222350938592,14
20213850948276,14
20220251081396,14
20217450938562,14
20220250938475,14
20244550748814,14
20224450963882,14
20241550914592,14
20217451012391,14
20220251083646,14
20220251091254,14
20220251049569,14
20220251086951,14
20228850971386,14
20224150918930,16.55
20220251090723,16.55
20222350963730,19.99
20241550850269,19.99
20220251083650,19.99
20230450884217,22.07
20223850974720,22.07
20217450984571,22.07
202341050884308,22.07
20220251090447,22.07
20220251049690,22.07
20220250963654,22.07
20233650884662,22.76
20222350938641,24.13
20220251081329,24.83
20220251049566,26.19
20220251090483,26.19
20225150918806,27.25
20223850807015,28.28
20220251012577,34.47
20220250873472,37.59
20220251081372,38.63
20220251081499,42.06
20220251081240,53.1
22329950881842,14
22320250940208,26.22
22320251017314,26.22
22315851086521,26.22
22331551086872,26.22
22322351086620,26.22
22330251086548,26.22
22325151086555,26.22
22322351086514,26.22
22311050947908,28.29
22317451017327,28.29
22322351086566,28.29
22315851086588,28.29
22322351086586,28.29
22315851086549,28.29
22315951086622,28.29
22318651086547,28.29
22331551086601,28.29
22338451086607,28.29
22322351086541,28.29
22325151086563,29.46
22322351086618,29.53
22318651086840,29.88
22317451017340,30.77
22320250881835,49.68
22322351086626,49.68
22314451086517,52.16
22315950939995,53.82
22311051013325,53.82
22322351086299,53.82
22314451086863,58.03
22322351086829,102.33
22322351086874,107.64
14414451089982,20.69
14422351089976,20.69
14430450906282,22.07
14420250968464,22.07
14420250968483,22.07
14417650968480,22.07
14414451017729,22.07
14422351018008,22.07
14427151017637,22.07
14417251018003,22.07
14425151086567,22.07
14431551083083,22.07
14414451086579,22.07
14422351083096,44.15
14417451007253,14
14434051012587,15.53
14427551038418,25.18
14414451081096,27.6
14412251038329,29.32
14422351081100,29.32
14428850942609,31.05
14413650916844,31.05
14422351007237,31.05
144341051007236,31.05
14431851007276,31.05
14428851007238,31.05
14427351038272,31.05
14422351081094,31.05
14422351081068,31.74
144356950942628,33.12
14428851007240,33.12
14414451081064,33.12
14414451081115,36.57
14422351081060,36.57
14422351081097,36.57
14417451007235,49.68
14420250916916,56.58
14412450942639,78.66
22321451020801,24.15
223140350920343,34.5
22320250919436,34.5
22328450950047,34.5
22312451021265,34.5
22315851021445,34.5
22331551020936,34.5
22320251021009,34.5
22319951046296,34.5
20231550953332,14
20231550952417,14
20234250989952,14
20214450989958,14
20220250998777,14
20220251031994,14
20220251031956,14
20220251070987,14
20222351008620,14
20220251070484,14
20220250963447,14
20217450936218,14
20220251070417,14
20227151017398,14
202140351029381,14
20222351028989,14
20222351013843,14
20222351014489,14
20222351013753,14
20220251032056,14
20217451006630,14
20220251004087,14
20220251070290,14
20220251077833,14
20220251070793,14
20225151036262,14
20222351030462,14
20214450918456,14
20220251013891,14
20214451040868,14
20220251070329,14
20225151030279,14
20220251070595,14
20220251090207,14
20214451030359,14
20222351030039,14
20225150836646,14
20217450966210,14
20222350967523,14
20228850994858,14
20222350994750,14
20215850995414,14
20228850994735,14
20217450995413,14
20214450994756,14
20222350995163,14
20217450994791,14
20228850995247,14
20228850994862,14
20217450994769,14
20228850994755,14
20228850995186,14
20228850994733,14
20222350994749,14
20228851017590,14
20217451017620,14
20228851017600,14
20227151017612,14
20222351043657,14
20214451043766,14
20217251043821,14
20222351043746,14
20215851043899,14
20225151043779,14
20228451043650,14
20222351043647,14
20215851043877,14
20220251040864,14
20222351043895,14
20220251043544,14
20220251099121,14
20231150804365,14
20228850797055,14
20211650922141,14
20220450948845,14
20223850983742,14
20222350983010,14
20228351017980,14
20216751017392,14
202354551017403,14
20220251089242,14
20210750833032,14
20228850905693,14
20222650905937,14
20231850936137,14
20228851002885,14
20227151002893,14
20228851003102,14
20217451015951,14
20228851015934,14
20217451015948,14
20220251031947,14
20220251031912,14
20220251031908,14
20220251032059,14
20220250936095,14
20220250936243,14
20217450990025,14
20220250894621,14
20228851006430,14
20220250998759,14
20220251089227,14
20220251021577,14
20220251070781,14
20228850918302,14
20222350970233,14
20222350996482,14
20228850996477,14
20222351009017,14
20225151012304,14
20214451013680,14
20222351013718,14
20229250886102,14
20231950941901,14
20225550941914,14
20228851004432,14
20210151004469,14
20228850967059,14
20220251007974,14
20217251009279,14
20215851034959,14
20214451035095,14
20211051034909,14
20222351034782,14
20222351012501,14
20234351006916,14
20222351013587,14
20225151009393,14
20220251098009,14
20220251098012,14
20231151038730,14
20221550919853,14
20220250994793,14
20227151017490,14
20222350994767,14
20228850919859,14
20220250805834,14
20221050972119,14
20217451017218,14
20214450889300,14
20222351017211,14
20216151043331,14
20225151017242,14
20246551017393,14
20228850987290,14
20220251048984,14
20220250905383,14
20214450905974,14
20220250962190,14
20217450959628,14
20217451002849,14
20217451004188,14
20217451002868,14
20220251015940,14
20228851015927,14
20220251030559,14
20220251062832,14
20220251063011,14
20220251070634,14
20222351030730,14
20220251085957,14
20217450973275,14
202218350990224,14
20220251070591,14
20220251070494,14
20220251070497,14
20228851017399,14
20220251008993,14
20225550936159,14
20220251070240,14
20220251070288,14
20220251070941,14
20220251070986,14
20220251070598,14
20220251070318,14
20220251070601,14
20220250850828,14
20210950872006,14
20233250924464,14
20228350925316,14
20217450925530,14
20222450951990,14
20211150974499,14
20231950969146,14
20222351020229,14
20217451019215,14
20217451019288,14
20217451019337,14
20217451019295,14
20222651018647,14
20228851020228,14
20210151018569,14
20217450982731,14
20217251018612,14
20217451019293,14
20217451019329,14
20225151035063,14
20220251034426,14
20220251083883,14
20220251083872,14
20220251094841,14
20220251083825,14
20220251096391,14
20220251094923,14
20220251094921,14
20215850787456,14
20217450885836,14
20228350884055,14
20223350883666,14
20222950884081,14
20215850889705,14
20215950918300,14
20217450915614,14
20228350912700,14
20228350919402,14
20217450970024,14
20222350968394,14
20222350885072,14
20246550973957,14
20217450943509,14
20246550970001,14
20222350912673,14
20228851014453,14
202341050914114,14
20228850968339,14
20228850968395,14
20229750940241,14
20217450941717,14
20214450970019,14
20224450919421,14
20230251008981,14
20222351013704,14
20215851017251,14
20238451009729,14
20222351008002,14
20222351014830,14
20215951009003,14
20222351012379,14
20215951009801,14
20214451013724,14
20222351009748,14
20222351009721,14
20222351007901,14
20211051008987,14
20220251008983,14
20225151013715,14
20222351013678,14
20225151014762,14
20217251014828,14
20214451012310,14
20217251015621,14
20222351015659,14
20217251008986,14
20222351008999,14
20220251007982,14
20217251014754,14
20226751013710,14
20222351015673,14
20222351013729,14
20222351012420,14
20220251047012,14
20225151035117,14
20217251034324,14
20220251044367,14
20220251034506,14
20211051007934,14
20225151034407,14
20211051034413,14
20222350969987,14
20220550951035,14
20220251054463,14
20220251070418,14
20217451005487,14
20222350956217,14
20228850987067,14
20220251064437,14
20291250885205,14
20231550875690,14
20231550885259,14
20222350875691,14
20230450919578,14
20231950919575,14
20214450919532,14
20238450934147,14
20227550945090,14
20222350944958,14
20220251054288,14
20227150972156,14
20217451002873,14
20228851002854,14
20216550833291,14
20222350914370,14
20222350914415,14
20217450925522,14
20215850914813,14
20228850925800,14
20241550915323,14
202356950914865,14
20222350913904,14
202140350924810,14
20221550915263,14
20214450925433,14
20222350925453,14
20227350925723,14
20231150925334,14
20221550925529,14
20222350969433,14
20212550969173,14
20221050889294,14
20211150974508,14
20233750974504,14
20211150969148,14
20219950974515,14
20220250969165,14
20227150975028,14
20227150974599,14
20212250975375,14
20228350974602,14
20225451018610,14
20220251019430,14
20228351018603,14
20228851019250,14
20228851019214,14
20217451018563,14
20217451019286,14
202149551018606,14
20225151035029,14
20225151035105,14
20220251070337,14
20220251084057,14
20220251083804,14
20220251083802,14
20220251035730,14
20220251085309,14
20220251083836,14
20220251035720,14
20220251035741,14
20220251083996,14
20220251035755,14
20220251035753,14
20220251083815,14
20220251034357,14
20220251094850,14
20220251035749,14
20220251083944,14
20220251035765,14
20220251035726,14
20220251034429,14
20220251035300,14
20220251083953,14
20220251035786,14
20220251034297,14
20220251083915,14
20215250776749,14
20217451014472,14
20217451011850,14
20217450940181,14
20222351017132,14
20217450973710,14
20231551017203,14
20220251062930,14
20228850907548,14
20231550914391,14
20228950914170,14
20228850933899,14
20217451003716,14
20225750907575,14
20227151003764,14
20227151003720,14
20220250960436,14
20217451005670,14
20217451005107,14
20228851005464,14
20227151003738,14
20217451005119,14
20231551019174,14
20217451005552,14
20222351005502,14
20228351005489,14
20210151003850,14
20222351044892,14
20222351040125,14
20217251030338,14
20220251034159,14
20220251088950,14
20220251063370,14
20220251089635,14
20220251063330,14
20220250960369,14
20220251054179,14
20216550916271,14
20215850918211,14
20222350969239,14
202352250969215,14
20227350969252,14
20215451005112,14
20220251043040,14
20217251043335,14
20225151021113,14
20221550919452,14
20227150983738,14
20228850961872,14
202138051041262,14
20220251054465,14
20217450966246,14
20217450994731,14
20228850994759,14
20215850994766,14
20228851017492,14
20217451017638,14
20217451017489,14
20228851003071,14
20220251030550,14
20218650885248,14
20231550919059,14
20211050933890,14
20230450924520,14
20228851005399,14
20217451005114,14
202126451005405,14
20227151005400,14
20211051018640,14
20222351044906,14
20220251097730,14
20215951012402,14
20228850997499,14.08
20215850889349,14.28
20214951016594,14.3
20228850970917,14.48
20228850971234,14.48
20228851005090,14.48
20227151005068,14.48
20217451005427,14.48
20220251083879,14.48
20220251046025,14.49
20217451004413,14.83
20220251081456,14.83
20217251030553,15.16
20220251070480,15.17
20225550914156,15.17
20225150913940,15.17
20221550915330,15.17
20225550915501,15.17
20228850972359,15.17
20233250969168,15.17
20219451016061,15.17
20228851016078,15.17
20217451015990,15.17
20246551015974,15.17
20217451016059,15.17
202246851016065,15.17
20222351016234,15.17
20227151015973,15.17
20210851016186,15.17
20220251019558,15.17
20224451039044,15.17
20220251087195,15.17
20220251086930,15.17
20220251086916,15.17
20220251086935,15.17
20220251090203,15.17
20220251090184,15.17
20220251086952,15.17
20220251090190,15.17
20220251090178,15.17
20220251090181,15.17
20220251090195,15.17
20223350914182,15.18
20217450995496,15.18
20220251063852,15.18
20220251063911,15.18
20220251063606,15.18
20220251063570,15.18
20220251054282,15.31
20228450991091,15.32
20228850936460,15.53
20228851006576,15.53
20220251012409,15.53
20217450987057,15.66
20228851020219,15.86
20220251054186,15.93
20217251030756,16.21
20231950889365,16.52
20222351002846,16.54
20210151003076,16.55
20222351043313,16.55
20220251062784,16.55
20220251004414,16.56
20210151004409,16.56
20231551004415,16.56
20234251030623,16.56
20222351030650,16.56
20222351005066,16.56
20222351030652,16.56
20220251030049,16.84
20210650966967,16.91
20217450816761,17.25
20222650857965,17.25
20233150867501,17.25
20231950894752,17.25
20217450941565,17.25
20212250997216,17.25
20227150997059,17.25
20211050991442,17.25
20228850996002,17.25
20228850990655,17.25
20217450997853,17.25
20217450943373,17.25
20217450997496,17.25
20214451003373,17.25
20216151004416,17.25
20214451005586,17.25
20222351040109,17.25
20220251063372,17.25
20220251063392,17.25
20220250900121,17.39
20217450987068,17.39
20227150967090,17.53
20217450985073,17.53
20210150997522,17.53
202352250905933,17.92
20217451003081,17.92
20217451002889,17.92
20228851003106,17.92
20220251063028,17.92
20214950926358,17.94
20217450987211,18.22
20220250962307,18.27
20217451003751,18.29
20220250998847,18.62
20220251082293,18.62
20216150830392,18.62
20228850830707,18.62
20217450807404,18.62
20214450918332,18.62
20217450918472,18.62
20223350916481,18.62
20231550916289,18.62
20217450918510,18.62
20211050916553,18.62
20215950916538,18.62
20228850962240,18.62
20220250938250,18.62
20226450938162,18.62
20228850938085,18.62
20231550938042,18.62
20225750938045,18.62
20217450969321,18.62
20210150916404,18.62
20214450969383,18.62
20221050916412,18.62
20217450969243,18.62
20222350969257,18.62
20217450969238,18.62
20220250990015,18.62
20222650918216,18.62
17422351063933,20.69
22314451063876,26.57
22328450933927,27.95
22314451061797,27.95
22314451083177,18.29
22327151008164,27.6
22324151009395,31.05
22320251016831,69.69
22313851090937,103.5
22331551086119,114.54
21311050964336,14
21326450964359,21.73
21331950939792,33.94
20220250999493,14
20220251033780,32.42
20217450961365,34.29
20228850988092,34.29
20220251063122,56.57
20225151028630,63.47
14411951044706,14
14438351044691,22.07
14414451081799,22.07
14438251091063,22.07
14422351081860,22.07
14414451091065,22.07
14415851081828,23.45
14418851001383,24.07
14425551017273,24.14
14420250958502,25.52
14427151001392,25.52
14431551044689,25.52
14431950948222,26.14
14411050968876,26.14
14413051036210,26.14
14415851081811,26.14
14414451081866,26.14
14431151081794,26.14
14431851000748,26.9
14422351081830,26.9
14417451000766,28.28
14422451044700,42.08
14422351091069,47.53
14422351091058,48.22
14422351073791,48.29
14431551073807,48.29
14412951036217,48.91
14422351073822,48.91
14431550997963,71.62
14414451044702,77.26
14422351092745,95.01
14427151044699,102.09
17428851083327,22.75
17428851083339,24.13
17428851083343,31.03
17422351083318,31.03
17426751083323,40.94
17422351083325,43.43
20234050989305,14
20222350997515,14
20220251028572,14
20222350959964,14
20230250960006,14
20225150989261,14
20217450989218,14
20218650989314,14
20228850959379,14
20220250990478,14
20222350959650,14
20224450989297,14
20225150959381,14
20222350959996,14
20222350989320,14
20225150989311,14
20222351001517,14
20231550937341,14.48
20227150859957,15.17
20227350881092,15.17
20228850896885,15.17
20214550906252,15.17
20234050901755,15.17
20215850932355,15.17
20228850932358,15.17
20231950932361,15.17
20217450959623,15.17
20221350989215,15.17
20217450959578,15.17
20210150959668,15.17
20225150959376,15.17
20228850959366,15.17
20228850959612,15.17
20231550959570,15.17
20222350989222,15.17
20222350989221,15.17
20214450964184,15.17
20231550989259,15.17
20222350963935,15.17
20222350959619,15.17
20222350989225,15.17
20222351001655,15.17
20222351001656,15.17
20220251028579,15.17
20220251028587,15.17
20225150987046,17.93
20231550989303,17.93
20222350959963,17.93
20214451003224,17.93
20220251028487,17.93
20220251028498,17.93
20217450937581,18.98
20228350988544,18.98
20217450988548,18.98
20222351001673,18.98
20222351001678,18.98
20222351001676,18.98
20227550905031,19.31
20217450901774,19.31
20228850902057,19.31
20211050989317,19.31
20230250959378,19.31
20217450989213,19.31
20220250959626,19.31
20230250989257,19.31
20234050989301,19.31
20234050959614,19.31
20220250989593,19.31
20231550989309,19.31
20222350959374,19.31
20222351003279,19.31
20222351001551,19.31
20220251001535,19.31
20220251001504,19.31
20225151001664,19.31
20214451001525,19.31
20225151001488,19.31
20222351001521,19.31
20222351001531,19.31
20225151003077,19.31
20220251028607,19.31
20220251028657,19.31
202341050901778,20
20220251001669,20.69
22328851040133,14
22317451035808,14
22315850743651,14
22328851013798,14
22314451081400,14
22315850715676,14
22315850779880,14
22317451013768,14
22314451035812,14
22314451090085,15.01
22328850972444,15.04
22328851013791,17.42
22314451081377,21.36
22314451085265,24.36
22314451081366,25.88
22328851013781,31.39
22314451085270,33.19
22328851013804,79.66
14422351086479,14
14422351035062,33.12
14422351086220,34.5
14422351085383,38.64
20220251028399,14
20228850966322,14
20225150933066,14.48
20231850988592,14.48
20231550900860,14.48
20217450989112,14.48
20217450988607,14.48
20228850988609,14.48
20215850989143,14.48
20234050864476,14.48
20217450900824,14.48
20228850900848,14.48
20228850959814,14.48
20231850988593,14.48
20222350879836,14.48
20226750959860,14.48
20228850959849,14.48
20225150988594,14.48
20220250879778,14.48
20215850966319,14.48
20226650988600,14.48
20222351001446,14.48
20222351001418,14.48
20222551001422,14.48
20222351001440,14.48
20230251001442,14.48
20214450988602,14.48
20222350988605,14.48
20222351001443,14.48
20222350988588,14.48
20220251028410,14.48
20220251028422,14.48
20220251028412,14.48
20222350813600,14.49
20233250894676,14.49
20228850987215,14.49
20228850956836,14.49
20217450956838,14.49
20222350997772,14.49
20222351001445,16.55
20217450938200,24.83
20228850907814,26.21
20226750988598,30.35
14415851039882,33.09
14422351038464,33.8
14410151039838,45.53
14420250963622,37.94
14422451034217,37.94
14427151034083,37.94
14415851068864,37.94
14420951060364,37.94
14431551060343,37.94
14414451060365,37.94
14414451071623,37.94
14420951071063,37.94
14422351060330,37.94
14422351060322,37.94
14422351070019,37.94
14414451066445,37.94
14428450862560,41.39
14422351068725,50.36
14422351086027,55.19
25111050931894,14.48
25118150878919,14.48
25120250895099,14.48
25120250878935,14.48
25120250895047,14.48
25128850901959,14.48
25117550958562,14.48
25120250987849,14.48
25131150987819,14.48
25117450998724,14.48
25118650998733,14.48
25114450987850,14.48
25120550998730,14.48
25125150998618,14.48
25124350998695,14.48
25128850998612,14.48
25128851027367,14.48
25111051027196,14.48
25112951027359,14.48
25116150998643,14.48
25117251027222,14.48
25122351027204,14.48
25122351027350,14.48
25124151027250,14.48
25127150998644,14.48
25127151027225,14.48
25115951052116,14.48
25122351052134,14.48
25122351052220,14.48
25125151061397,14.48
25130751046205,14.48
25131551061474,14.48
25122351052120,14.48
25122351052123,14.48
25122351052236,14.48
25122351061496,14.48
25125151061469,14.48
25128851052140,14.48
25128851061525,14.48
25122351061660,14.48
25130251061618,14.48
251138651052149,14.48
25122351102876,14.48
25122351102994,14.48
25122351061645,15.86
25128850859046,17.24
25128350914524,17.24
25120250931980,17.24
25192650932016,17.24
25117550902088,17.24
25117451051984,17.24
25117450901338,20.69
25117450957134,20.69
25115850975568,20.69
25130250997915,20.69
25110150997933,20.69
25121050987721,20.69
25134450998177,20.69
25111050987608,20.69
25114451026915,20.69
25122351025694,20.69
25122851016776,20.69
25125151016846,20.69
25143851014098,20.69
25127151025952,20.69
25140251025820,20.69
25144351025836,20.69
251341051004701,20.69
25122351025805,20.69
25114451060828,20.69
25114451061125,20.69
25115851060959,20.69
25117451061126,20.69
25122351051824,20.69
25122351060538,20.69
25122351060830,20.69
25122351080873,20.69
25128851060563,20.69
25131151094560,20.69
25131551061143,20.69
25151651061118,20.69
25117451051766,20.69
25122551051764,20.69
25125451060578,20.69
25115951060841,20.69
25114451051667,20.69
25122351051572,20.69
25122351051846,20.69
25122351061158,20.69
25125151051660,20.69
25120250814188,20.7
25120250894980,20.7
25117450901719,20.7
25113150931690,20.7
25114450931724,20.7
25120250901903,20.7
25120250931519,20.7
25120250931680,20.7
25122950931734,20.7
25128450901891,20.7
25134450901649,20.7
25113650941259,20.7
25117250941108,20.7
25120250958097,20.7
25122350958088,20.7
25129250987560,20.7
25134250987595,20.7
251680550991798,20.7
25117251026104,20.7
25117250998251,20.7
25117251026456,20.7
25120250998299,20.7
25122150998332,20.7
25122350998331,20.7
25125151026085,20.7
25127150998316,20.7
25127151026057,20.7
25128850998313,20.7
25131251026077,20.7
251356950998249,20.7
25114451090765,20.7
25117451090772,20.7
25114451045832,20.7
25114451052053,20.7
25122351052054,20.7
25122351061297,20.7
25114451052007,20.7
25114451061318,20.7
25114451061457,20.7
25115951052027,20.7
25117451052047,20.7
25117451061355,20.7
25117451061443,20.7
25117451061480,20.7
